0.0,97,76,85,53.4,15,31,20.8,16
0.666471,97,76,67,53.2,38,24,22.3,20
0.800232,97,76,66,41.5,25,24,20.8,19
0.79974,97,76,67,41.7,26,24,20.8,19
0.800063,96,75,67,42.0,25,24,20.8,19
0.799973,96,75,60,20.4,1,23,18.1,16
1.133476,96,75,127,59.6,0,31,23.1,16
0.46671,96,75,75,62.1,51,25,23.4,22
3.133223,96,75,64,33.4,13,24,19.7,17
0.933389,96,75,55,41.6,31,22,20.8,19
1.233273,96,75,65,28.4,0,24,19.2,16
1.499745,96,75,127,93.9,0,31,27.1,16
2.866853,96,75,70,40.7,18,24,20.7,18
0.733088,96,75,56,38.5,29,23,20.4,19
0.700153,96,75,62,39.2,23,23,20.5,18
0.700115,96,75,58,36.3,20,23,20.1,18
0.733071,96,75,59,36.9,19,23,20.2,18
0.70005,96,75,60,36.0,19,23,20.0,18
0.733453,96,75,63,37.7,20,23,20.2,18
0.733174,96,75,63,37.9,21,23,20.3,18
0.733492,96,75,64,38.9,22,24,20.5,18
0.733143,96,75,70,41.1,23,24,20.6,18
0.766882,96,76,71,42.8,23,24,20.9,18
0.76671,96,76,72,41.5,22,25,20.7,18
0.799604,96,76,70,41.6,22,24,20.7,18
0.7667,96,77,73,41.7,22,25,20.7,18
0.833631,96,77,76,42.8,22,25,20.9,18
0.866553,96,77,75,41.8,21,25,20.8,18
0.800092,96,77,75,41.7,22,25,20.8,18
0.833072,96,77,78,42.8,22,25,20.9,18
0.866867,96,77,79,43.0,21,25,21.0,18
0.866298,96,77,77,42.4,21,25,20.8,18
0.833769,96,77,77,43.0,22,25,20.8,18
0.833102,96,76,81,43.3,21,26,20.9,18
0.866748,96,75,81,44.3,21,26,21.2,18
0.866649,96,74,79,43.2,21,25,20.8,18
0.799941,96,74,78,42.0,21,25,20.9,18
0.8667,96,74,81,43.0,20,26,20.9,18
0.867816,96,73,80,41.8,20,26,20.7,18
0.865506,96,72,78,41.7,19,25,20.8,18
0.866406,95,71,78,42.7,20,25,20.8,18
0.866951,95,70,81,41.5,20,26,20.7,18
0.900059,95,70,78,42.1,19,25,20.8,18
0.833281,95,70,76,41.6,19,25,20.8,18
0.83332,94,70,80,41.4,19,26,20.6,18
0.89961,94,70,80,41.3,19,26,20.7,18
0.866794,94,70,77,41.0,19,25,20.7,18
0.833673,94,70,77,41.8,19,25,20.8,18
0.899911,94,70,79,40.3,19,25,20.6,18
0.833329,94,70,74,39.9,19,25,20.5,18
0.833319,94,71,74,40.1,18,25,20.6,18
0.799676,94,71,75,39.8,19,25,20.5,18
0.833684,94,71,76,41.1,19,25,20.7,18
0.833299,93,72,73,39.6,17,25,20.6,18
0.766674,93,73,71,38.4,17,24,20.3,18
0.800004,94,73,72,38.4,17,25,20.5,18
0.833289,93,74,73,39.1,17,25,20.5,18
0.799987,93,74,73,38.0,14,25,20.3,17
0.866628,93,74,78,39.0,17,25,20.5,18
0.866634,93,74,76,39.1,17,25,20.5,18
0.833175,94,74,76,40.6,18,25,20.6,18
0.866669,94,74,79,40.8,19,25,20.6,18
0.833263,94,73,76,43.2,22,25,20.9,18
0.800229,94,74,76,43.2,22,25,21.0,18
0.799972,94,74,79,43.4,21,25,21.0,18
0.833196,94,73,79,42.2,20,25,20.8,18
0.833444,94,73,76,41.0,20,25,20.6,18
0.833331,95,73,76,42.5,20,25,20.8,18
0.866536,95,73,79,41.4,20,25,20.7,18
0.966436,95,73,79,38.6,19,25,20.4,18
0.967033,95,73,76,39.5,20,25,20.4,18
0.899601,95,73,77,41.1,20,25,20.7,18
0.866747,95,73,76,40.9,21,25,20.7,18
0.866923,95,73,73,41.7,21,25,20.7,18
0.866699,95,72,75,41.3,21,25,20.7,18
0.9,95,72,76,40.1,20,25,20.5,18
0.866611,95,72,73,39.1,20,25,20.4,18
0.866651,95,72,74,39.7,20,25,20.6,18
0.899747,95,71,76,38.8,19,25,20.4,18
0.900253,95,70,74,39.3,19,25,20.5,18
0.866505,95,70,73,39.3,19,25,20.5,18
0.866798,96,69,77,39.4,20,25,20.4,18
0.900034,96,69,76,39.9,19,25,20.5,18
0.866644,95,69,74,40.5,20,25,20.7,18
0.866616,95,69,77,41.4,21,25,20.7,18
0.900049,95,68,77,41.7,21,25,20.7,18
0.86662,95,68,76,41.1,21,25,20.7,18
0.83482,95,69,75,40.8,21,25,20.6,18
0.898453,95,69,78,41.8,21,25,20.7,18
0.900016,95,69,77,41.0,20,25,20.7,18
0.866525,95,69,75,40.7,20,25,20.6,18
0.833493,95,69,78,40.1,20,25,20.5,18
0.900037,95,69,80,41.3,20,26,20.7,18
0.899906,95,69,77,41.3,20,25,20.7,18
0.866666,95,69,76,41.3,20,25,20.7,18
0.866695,95,69,79,40.4,20,25,20.6,18
0.899994,95,69,78,41.3,20,25,20.7,18
0.866614,95,69,76,41.2,20,25,20.7,18
0.866655,95,69,78,40.8,20,25,20.6,18
0.899996,95,69,77,40.7,20,25,20.6,18
0.866713,95,69,75,40.4,20,25,20.6,18
0.833142,95,69,77,39.7,20,25,20.5,18
0.90009,95,69,77,39.9,19,25,20.5,18
0.899759,95,69,73,39.3,18,25,20.4,18
0.866801,95,69,73,38.5,18,25,20.4,18
0.900172,95,69,76,38.7,18,25,20.4,18
0.899959,95,69,76,38.6,19,25,20.4,18
0.866435,95,69,74,38.9,19,25,20.4,18
0.900072,95,69,75,40.5,19,25,20.6,18
0.899969,95,69,78,40.1,20,25,20.6,18
0.90012,95,69,77,40.2,20,25,20.6,18
0.866716,95,69,77,41.0,20,25,20.7,18
0.899784,95,68,79,41.7,21,25,20.6,18
0.900215,95,68,79,41.4,20,25,20.7,18
0.866606,95,68,77,41.7,21,25,20.7,18
0.866656,95,68,80,42.3,21,26,20.8,18
0.899963,95,68,81,43.0,21,26,20.9,18
0.900052,95,68,79,43.1,22,25,20.9,18
0.833202,95,68,77,41.4,21,25,20.8,18
0.899832,95,68,79,41.7,21,25,20.7,18
0.900245,95,68,77,39.7,19,25,20.4,18
0.867988,95,69,75,39.0,19,25,20.3,18
0.898637,95,69,74,39.5,18,25,20.5,18
0.899839,95,68,75,36.9,17,25,20.3,18
0.900209,95,68,75,37.3,17,25,20.4,18
0.86647,95,68,75,39.0,19,25,20.5,18
0.899892,95,68,78,40.5,20,25,20.6,18
0.900257,95,68,78,40.7,21,25,20.6,18
0.866391,95,68,76,41.0,21,25,20.6,18
0.866924,95,68,78,41.6,21,25,20.7,18
0.93307,95,68,80,42.6,22,26,20.9,18
0.90027,95,68,78,40.9,20,25,20.6,18
0.866665,95,68,77,40.6,21,25,20.6,18
0.899988,95,68,79,40.3,20,25,20.6,18
0.933172,95,68,79,40.1,20,25,20.5,18
0.900072,95,68,77,40.1,20,25,20.6,18
0.900011,95,68,76,40.8,20,25,20.6,18
0.899763,95,67,78,39.8,19,25,20.5,18
0.933603,95,67,78,39.4,19,25,20.5,18
0.866306,95,67,76,39.4,20,25,20.5,18
0.900015,95,67,78,40.2,19,25,20.5,18
0.9335,95,66,78,40.3,20,25,20.5,18
0.899969,95,66,76,40.3,20,25,20.6,18
0.866821,95,67,77,39.9,20,25,20.5,18
0.933149,95,67,78,40.5,20,25,20.6,18
0.900483,95,67,76,39.1,19,25,20.4,18
0.866322,95,67,75,39.3,20,25,20.4,18
0.933389,95,67,78,40.7,20,25,20.6,18
0.899902,95,67,77,39.5,20,25,20.4,18
0.86655,95,67,75,40.0,20,25,20.5,18
0.900918,95,67,77,41.3,20,25,20.6,18
0.898945,95,67,79,41.6,21,25,20.7,18
0.866948,95,67,77,40.8,21,25,20.7,18
0.899991,95,68,76,42.1,21,25,20.8,18
0.899923,95,68,79,40.8,20,25,20.6,18
0.900082,95,67,78,39.7,19,25,20.5,18
0.866351,95,68,77,40.2,20,25,20.6,18
0.699868,95,68,63,39.9,22,23,20.5,18
1.133484,95,68,90,35.8,20,27,20.0,18
0.899832,95,68,81,45.5,22,26,21.2,18
0.866902,95,68,83,44.6,22,26,21.1,18
0.866752,95,68,83,45.0,23,26,21.3,18
0.866588,95,68,80,44.0,23,26,21.1,18
0.866594,95,69,77,42.8,21,25,21.0,18
0.900066,95,68,78,41.4,20,25,20.7,18
0.899978,95,68,74,39.5,19,25,20.5,18
0.866494,95,69,70,37.1,17,24,20.2,18
0.900174,95,69,71,35.4,15,24,20.0,17
0.900086,95,68,72,34.6,15,25,19.9,17
0.899933,95,68,71,36.5,16,24,20.1,18
0.866759,95,68,74,37.0,18,25,20.2,18
0.933324,95,68,75,38.8,18,25,20.4,18
0.866669,95,68,75,38.3,18,25,20.3,18
0.866389,95,68,78,40.8,20,25,20.6,18
0.900036,95,68,80,41.8,21,26,20.7,18
0.866814,95,68,79,41.9,21,25,20.7,18
0.866689,95,68,79,43.5,21,25,20.8,18
0.86669,95,68,81,42.6,21,26,20.9,18
0.866657,95,69,79,41.7,20,25,20.8,18
0.866718,95,69,77,42.2,20,25,20.8,18
0.866547,95,69,79,41.7,20,25,20.7,18
0.866641,95,69,79,41.2,20,25,20.7,18
0.86675,95,69,76,41.4,20,25,20.7,18
0.833083,95,70,78,40.7,20,25,20.6,18
0.900047,95,70,78,41.5,20,25,20.7,18
0.866818,95,69,76,39.3,19,25,20.5,18
0.866693,95,70,75,40.5,19,25,20.6,18
0.866462,95,70,77,39.2,19,25,20.4,18
0.866798,95,70,74,39.1,18,25,20.5,18
0.799765,95,70,75,40.5,20,25,20.7,18
0.833673,95,70,74,40.5,20,25,20.6,18
0.799869,95,71,71,37.0,16,24,20.3,18
0.799826,95,71,72,38.0,17,25,20.4,18
0.833217,95,72,70,36.8,16,24,20.2,18
0.800152,95,73,68,35.9,16,24,20.0,18
0.799966,95,73,71,37.2,17,24,20.2,18
0.833522,95,73,73,37.9,18,25,20.4,18
0.833071,95,74,71,38.2,18,24,20.3,18
0.799954,95,74,72,38.9,19,25,20.5,18
0.833388,95,74,76,39.7,20,25,20.5,18
0.86683,95,74,75,40.0,20,25,20.5,18
0.833017,96,74,74,40.0,20,25,20.6,18
0.867021,96,74,76,41.1,20,25,20.7,18
0.866679,96,73,77,39.8,20,25,20.5,18
0.866663,96,73,75,41.1,20,25,20.7,18
0.866407,96,72,78,41.2,21,25,20.7,18
0.900239,97,71,79,41.6,21,25,20.7,18
0.866442,97,70,77,41.2,21,25,20.7,18
0.866896,97,70,78,41.8,21,25,20.7,18
0.899726,97,70,80,41.0,21,26,20.7,18
0.900173,97,69,78,41.3,20,25,20.7,18
0.866739,96,69,78,41.6,20,25,20.7,18
0.900003,96,69,81,41.1,20,26,20.6,18
0.899649,96,69,80,41.3,20,26,20.7,18
0.866988,96,68,78,41.7,21,25,20.7,18
0.899945,96,68,81,42.0,20,26,20.8,18
0.900034,96,68,80,41.0,18,26,20.7,18
0.832997,96,68,79,43.2,23,25,20.9,18
0.866985,96,68,77,41.2,19,25,20.7,18
0.899967,96,68,81,41.1,13,26,20.7,17
0.799851,96,68,61,32.8,3,23,19.7,16
0.866857,96,68,74,35.0,15,25,19.9,17
0.833245,96,68,70,35.5,13,24,20.0,17
0.799783,96,68,71,36.8,16,24,20.1,18
0.800097,96,68,73,37.1,17,25,20.2,18
0.799895,96,68,65,35.0,14,24,20.0,17
0.799986,96,68,56,28.5,6,23,19.1,16
0.799978,96,68,53,24.5,5,22,18.6,16
0.800082,96,68,49,24.0,7,22,18.5,16
0.804328,96,69,49,25.9,10,22,18.8,17
0.79587,96,69,52,27.5,14,22,19.1,17
0.866584,96,70,53,31.5,18,22,19.5,18
0.833375,96,70,54,33.4,21,22,19.8,18
0.866525,95,70,58,35.9,22,23,20.1,18
0.866484,95,70,62,38.2,24,23,20.4,19
0.866947,95,71,63,40.4,26,23,20.6,19
0.866638,95,71,65,41.5,26,24,20.8,19
0.900033,96,71,68,41.8,26,24,20.8,19
0.933312,96,70,68,42.0,25,24,20.9,19
0.866666,96,69,68,41.0,25,24,20.7,19
0.900028,97,69,69,41.7,25,24,20.8,19
0.933285,97,69,71,41.6,24,24,20.8,19
0.933363,97,69,72,41.6,24,25,20.9,19
0.899754,97,68,71,42.1,25,24,20.9,19
0.933535,97,68,75,42.9,25,25,21.0,19
0.933177,97,67,77,43.1,25,25,21.0,19
0.900126,97,67,76,42.6,25,25,20.9,19
0.900071,97,66,76,43.2,24,25,21.1,19
0.966503,97,66,77,42.7,23,25,21.0,18
0.933206,97,66,77,41.2,22,25,20.8,18
0.899998,97,67,76,42.1,23,25,20.8,18
0.900225,98,66,79,42.0,23,25,20.8,18
0.966693,97,66,81,44.4,24,26,21.3,19
0.899979,97,66,79,43.1,24,25,21.0,19
0.90019,97,66,78,43.1,23,25,21.0,18
0.933067,97,66,79,41.8,22,25,20.7,18
0.933381,97,66,79,40.9,22,25,20.6,18
0.933239,97,66,76,41.8,22,25,20.8,18
0.933137,97,65,79,40.3,21,25,20.5,18
0.966977,96,65,79,40.7,21,25,20.6,18
0.899559,96,65,79,40.2,21,25,20.6,18
0.93373,96,65,79,42.3,21,25,20.8,18
0.933337,96,65,82,41.5,21,26,20.7,18
0.933303,96,65,82,42.2,22,26,20.8,18
0.900031,96,65,81,43.3,22,26,21.0,18
0.933219,96,65,84,44.5,22,26,21.1,18
0.933379,96,65,84,43.7,22,26,20.9,18
0.899975,96,65,83,43.0,22,26,20.9,18
0.900024,96,65,81,43.1,22,26,20.9,18
0.966666,96,65,81,42.3,21,26,20.9,18
0.933298,96,65,80,40.1,20,26,20.6,18
0.899771,96,66,76,40.1,20,25,20.6,18
0.933592,95,65,77,40.3,20,25,20.5,18
0.933124,95,65,78,39.6,20,25,20.5,18
0.933494,95,66,74,38.6,18,25,20.4,18
0.866719,95,66,72,36.3,17,25,20.2,18
0.933233,95,66,75,37.5,18,25,20.3,18
0.966714,95,65,77,39.1,19,25,20.4,18
0.899987,95,66,76,39.5,20,25,20.5,18
0.899761,96,66,76,40.2,20,25,20.6,18
0.933524,96,66,79,40.5,20,25,20.6,18
0.933139,96,66,79,41.3,21,25,20.7,18
0.866717,96,66,79,41.2,22,25,20.7,18
0.933294,96,66,81,42.6,21,26,20.9,18
0.933351,96,66,82,42.2,22,26,20.8,18
0.933378,95,66,79,43.5,22,25,21.0,18
0.900005,95,66,81,41.8,21,26,20.8,18
0.933351,95,66,82,41.3,21,26,20.6,18
0.933277,95,66,80,42.2,21,26,20.9,18
0.899987,95,66,80,41.7,21,26,20.7,18
0.966712,95,66,81,42.4,21,26,20.9,18
0.933392,95,65,78,41.0,21,25,20.6,18
0.900035,95,65,75,40.0,20,25,20.6,18
0.933226,95,65,76,38.3,18,25,20.4,18
0.933257,95,65,76,37.7,18,25,20.3,18
0.900141,95,65,74,38.1,19,25,20.4,18
0.933361,95,65,77,38.7,19,25,20.4,18
0.966679,95,65,77,39.6,20,25,20.4,18
0.899796,95,65,76,39.1,21,25,20.5,18
0.933257,95,65,78,40.2,20,25,20.5,18
0.966881,95,65,80,41.0,21,26,20.6,18
0.933186,95,65,78,41.1,21,25,20.6,18
0.900167,95,65,80,41.4,22,26,20.7,18
0.96643,95,65,81,41.9,21,26,20.7,18
0.933568,95,64,79,42.2,22,25,20.8,18
0.899685,95,65,80,43.3,23,26,21.0,18
0.900308,95,65,81,42.2,22,26,20.9,18
0.932906,95,65,79,42.9,22,25,21.0,18
0.900156,95,65,76,41.7,22,25,20.8,18
0.900024,95,65,76,39.7,20,25,20.6,18
0.933299,95,65,76,39.1,19,25,20.4,18
0.900235,95,66,73,38.3,19,25,20.3,18
0.899909,95,66,74,37.8,19,25,20.3,18
0.93334,95,66,75,37.5,18,25,20.2,18
0.933428,95,66,74,38.6,19,25,20.4,18
0.899729,95,66,75,38.7,19,25,20.4,18
0.933573,95,66,76,38.8,20,25,20.4,18
0.933316,94,66,76,39.5,20,25,20.4,18
0.899733,94,66,75,40.4,21,25,20.6,18
0.933581,95,66,79,40.5,21,25,20.5,18
0.933241,95,65,78,40.8,21,25,20.7,18
0.866791,95,66,76,40.5,21,25,20.7,18
0.933326,95,66,78,41.1,21,25,20.6,18
0.933232,95,66,79,40.5,20,25,20.5,18
0.899952,95,66,77,40.5,21,25,20.6,18
0.900123,95,66,78,40.7,21,25,20.6,18
0.933164,95,66,80,40.4,21,26,20.6,18
0.933237,95,65,79,40.0,20,25,20.5,18
0.933577,95,66,78,41.7,21,25,20.7,18
0.933293,95,66,81,41.9,21,26,20.8,18
0.93323,95,65,81,41.7,21,26,20.8,18
0.933468,95,65,79,41.7,21,25,20.7,18
0.899995,95,65,78,41.2,21,25,20.6,18
0.966442,95,65,78,40.0,20,25,20.5,18
0.933534,95,65,77,38.6,20,25,20.4,18
0.933321,95,65,75,40.1,20,25,20.5,18
0.933243,95,65,75,38.0,18,25,20.3,18
0.933177,95,65,74,36.6,17,25,20.2,18
0.901391,95,65,74,38.2,19,25,20.3,18
0.932108,95,65,76,40.0,19,25,20.5,18
0.933411,95,65,78,40.2,20,25,20.5,18
0.899724,95,65,76,40.6,21,25,20.6,18
0.900223,95,66,77,40.6,21,25,20.6,18
0.933319,95,66,79,41.1,21,25,20.6,18
0.933314,95,66,78,41.5,22,25,20.8,18
0.899997,95,66,78,41.4,22,25,20.7,18
0.933087,95,66,81,40.8,21,26,20.6,18
0.966671,95,66,80,40.8,21,26,20.6,18
0.933283,95,65,78,40.8,21,25,20.7,18
0.933658,95,66,79,40.8,21,25,20.6,18
0.96651,95,65,80,40.4,20,26,20.5,18
0.93305,95,65,80,40.1,20,26,20.5,18
0.900125,95,65,79,40.9,21,25,20.6,18
0.933661,95,65,81,41.1,21,26,20.7,18
0.966611,96,65,81,41.6,21,26,20.8,18
0.933334,96,65,78,41.2,20,25,20.6,18
0.900015,96,65,78,40.6,20,25,20.6,18
0.933321,96,65,80,39.9,20,26,20.5,18
0.933098,95,65,78,40.1,20,25,20.5,18
0.900218,95,65,77,40.6,21,25,20.6,18
0.933274,95,65,79,40.4,20,25,20.5,18
0.933135,95,65,78,39.9,20,25,20.4,18
0.900227,95,65,77,39.6,20,25,20.4,18
0.933093,95,65,78,40.6,20,25,20.5,18
0.933404,95,66,78,39.8,20,25,20.5,18
0.933444,95,65,75,39.6,20,25,20.4,18
0.899901,95,65,75,38.9,20,25,20.4,18
0.933179,95,65,77,38.4,20,25,20.3,18
0.966971,95,65,76,39.0,20,25,20.4,18
0.900005,95,66,76,39.4,21,25,20.5,18
0.933183,95,65,78,39.7,21,25,20.4,18
0.966772,95,65,79,40.3,21,25,20.5,18
0.933087,95,65,78,41.3,21,25,20.6,18
0.900014,95,65,79,42.6,23,25,20.9,18
0.90023,95,65,81,44.7,24,26,21.2,19
0.86638,95,66,77,41.8,22,25,20.8,18
0.83338,95,67,75,39.1,19,25,20.5,18
0.866866,95,67,74,39.5,19,25,20.5,18
0.79979,95,68,69,35.5,16,24,20.0,18
0.86664,95,68,67,33.3,12,24,19.7,17
0.900257,95,68,65,31.7,12,24,19.4,17
0.899817,95,68,63,31.1,12,23,19.3,17
0.899879,95,69,65,33.4,14,24,19.7,17
0.900041,95,69,69,34.8,16,24,20.0,18
0.966551,95,69,72,38.4,19,25,20.4,18
0.900155,95,69,73,39.3,21,25,20.5,18
0.900126,95,68,75,41.4,22,25,20.7,18
0.933272,95,68,77,40.8,22,25,20.6,18
0.933427,95,68,77,41.4,22,25,20.7,18
0.933366,95,67,76,42.5,22,25,20.9,18
